date,tmax,prec,pres,cloud,rhum
2000-01-01,49.46,0.0,1003.8458333333333,19.95833333333333,75.5
2000-01-02,60.38666666666666,0.0243307086614173,995.2083333333333,57.208333333333336,82.45833333333333
2000-01-03,40.76,0.2133333333333333,999.0270833333334,95.95833333333331,92.83333333333331
2000-01-04,34.406666666666666,0.05188976377952753,1001.6145833333333,88.41666666666667,75.0
2000-01-05,27.813333333333333,0.0,1014.1708333333333,29.666666666666668,66.16666666666667
2000-01-06,41.906666666666666,0.0,1010.30625,1.5833333333333333,68.0
2000-01-07,29.953333333333333,0.0,1016.20625,27.25,59.79166666666666
2000-01-08,46.38666666666666,0.04028871391076113,1006.7208333333334,28.375,65.29166666666667
2000-01-09,41.63333333333333,0.1654855643044619,997.4479166666665,97.125,96.45833333333331
2000-01-10,46.419999999999995,0.1495275590551181,973.4666666666668,63.625,81.45833333333333
2000-01-11,39.733333333333334,0.0,998.7791666666666,53.583333333333336,55.75
2000-01-12,36.88,0.0,1007.8604166666667,55.708333333333336,64.16666666666667
2000-01-13,32.04666666666667,0.007874015748031466,1016.8208333333334,72.54166666666667,67.79166666666667
2000-01-14,28.900000000000002,0.0,1027.3,31.95833333333333,54.333333333333336
2000-01-15,44.28,0.0,1010.58125,20.33333333333333,61.79166666666666
2000-01-16,37.99333333333333,0.0,1018.3770833333334,68.75,70.54166666666667
2000-01-17,25.8,0.07086614173228344,1021.8208333333332,72.75,51.04166666666666
2000-01-18,33.32,0.0013123359580052335,1009.46875,25.375,67.41666666666667
2000-01-19,29.14,0.19947506561679793,1003.7541666666667,61.29166666666666,68.79166666666667
2000-01-20,23.96666666666667,0.0249343832020997,1006.8604166666667,49.54166666666666,75.91666666666667
2000-01-21,13.253333333333332,0.0,1011.9625,20.875,70.91666666666667
2000-01-22,27.30666666666667,0.08398950131233592,1005.3604166666667,91.79166666666669,81.5
2000-01-23,28.180000000000003,0.0,1005.6458333333335,43.54166666666666,79.58333333333333
2000-01-24,14.673333333333332,0.0,1011.3291666666667,8.916666666666666,74.33333333333333
2000-01-25,23.453333333333333,0.006561679790026234,1006.5020833333333,66.58333333333333,74.0
2000-01-26,22.94666666666667,0.0,1014.0083333333333,55.41666666666666,76.20833333333333
2000-01-27,24.626666666666665,0.01989501312335957,1023.0916666666667,69.875,81.45833333333333
2000-01-28,28.0,0.04666666666666667,1026.3479166666666,68.375,84.83333333333333
2000-01-29,26.826666666666668,0.11548556430446189,1020.2416666666666,80.79166666666667,77.83333333333333
2000-01-30,27.606666666666666,0.09186351706036744,1007.71875,99.875,87.91666666666667
2000-01-31,24.686666666666667,0.0,1004.5375,13.916666666666666,80.33333333333333
2000-02-01,29.173333333333332,0.0033333333333333335,1010.99375,62.29166666666666,79.33333333333333
2000-02-02,30.77333333333333,0.003937007874015733,1011.9020833333334,47.583333333333336,82.04166666666667
2000-02-03,38.11333333333334,0.031811023622047234,996.5041666666666,60.75,83.16666666666667
2000-02-04,31.34,0.018372703412073435,1007.4083333333333,72.20833333333333,80.20833333333333
2000-02-05,27.333333333333332,0.0,1014.8145833333334,13.416666666666666,81.25
2000-02-06,32.96666666666667,0.002624671916010467,1014.2645833333333,57.04166666666666,85.54166666666667
2000-02-07,35.70666666666667,0.0,1013.6395833333333,16.125,83.875
2000-02-08,33.026666666666664,0.0,1016.21875,14.125,84.875
2000-02-09,47.78,0.0,1003.5854166666667,36.41666666666666,82.0
2000-02-10,42.75333333333333,0.0,996.8770833333333,82.75,93.04166666666669
2000-02-11,36.44,0.0,1009.7041666666667,58.16666666666666,71.5
2000-02-12,34.86,0.0,1010.9291666666666,23.875,64.58333333333333
2000-02-13,31.88,0.028871391076115468,1000.0,96.0,82.95833333333333
2000-02-14,32.846666666666664,0.0,1003.1708333333333,92.08333333333331,80.08333333333333
2000-02-15,42.68666666666667,0.0,1004.4333333333334,54.583333333333336,75.70833333333333
2000-02-16,40.18666666666667,0.0,1013.04375,56.208333333333336,68.625
2000-02-17,35.79333333333333,0.010498687664041967,1018.2291666666666,54.66666666666666,68.08333333333333
2000-02-18,31.400000000000002,0.48556430446194226,1005.49375,97.5,88.04166666666667
2000-02-19,32.15333333333333,0.0206036745406824,1013.1895833333333,68.125,83.16666666666667
2000-02-20,32.78666666666667,0.0,1016.1791666666666,47.083333333333336,82.91666666666667
2000-02-21,45.973333333333336,0.0,1013.6104166666667,23.791666666666668,78.54166666666667
2000-02-22,59.57333333333333,0.0,1007.51875,55.833333333333336,77.95833333333333
2000-02-23,64.69333333333333,0.0,1007.2520833333333,63.25,63.083333333333336
2000-02-24,61.51333333333333,0.4945669291338583,1001.9270833333333,62.25,84.375
2000-02-25,71.76666666666667,0.0033333333333333335,1003.825,54.583333333333336,84.04166666666667
2000-02-26,63.78666666666666,0.21152230971128608,998.2833333333334,89.29166666666667,82.08333333333333
2000-02-27,52.620000000000005,0.019685039370078733,1004.6708333333333,44.375,64.625
2000-02-28,56.48666666666667,0.0,1013.21875,3.7916666666666665,56.333333333333336
2000-02-29,63.580000000000005,0.0,1003.5375,30.45833333333333,53.5
2000-03-01,58.68666666666667,0.05188976377952753,1000.9416666666666,54.5,64.375
2000-03-02,43.1,0.0,1013.0354166666666,36.79166666666666,59.75
2000-03-03,45.699999999999996,0.0,1008.7729166666667,14.666666666666666,77.91666666666667
2000-03-04,61.17333333333334,0.0,1002.40625,11.208333333333334,68.875
2000-03-05,67.25333333333334,0.0,1003.2208333333333,2.458333333333333,69.20833333333333
2000-03-06,68.30666666666667,0.0,1007.4291666666667,7.916666666666667,63.0
